"","mean_RT","335","342","343","344","346","349","350","351","352","354"
"P101",41.9099,41.909,41.915,41.915,41.909,41.909,41.902,41.903,41.909,41.909,41.909
"P102",42.304375,42.29,0,42.303,0,42.297,42.303,42.303,42.316,42.31,42.303
"P103",42.5516,42.545,42.545,42.545,42.545,42.545,42.551,42.551,42.57,42.558,42.551
"P104",42.6546,42.64,42.64,42.647,42.64,42.653,42.653,42.666,42.672,42.666,42.659
"P105",42.7404444444444,42.723,0,42.736,42.729,42.742,42.736,42.742,42.755,42.749,42.742
"P106",42.92325,42.888,42.908,42.914,42.895,42.933,42.933,42.959,0,0,42.946
"P107",42.995,42.965,42.984,42.99,42.971,43.022,43.016,0,42.997,42.978,43.022
"P108",43.0623333333333,0,0,0,0,0,0,43.041,43.086,43.06,0
"P109",43.2255,43.175,43.188,43.194,43.187,43.238,43.226,43.251,43.283,43.277,43.226
"P110",43.442,0,0,0,0,0,0,43.436,43.448,43.442,0
"P111",43.5524,43.537,43.544,43.544,43.544,43.55,43.55,43.557,43.563,43.569,43.556
"P112",43.7982857142857,0,43.798,0,0,43.798,43.792,43.798,43.805,43.805,43.792
"P113",43.866,43.849,43.856,43.862,43.855,43.868,43.868,43.868,43.881,43.881,43.862
"P114",44.1053,44.097,44.097,44.097,44.104,44.104,44.104,44.11,44.116,44.11,44.104
"P115",44.4145555555556,0,44.403,44.415,44.415,44.415,44.415,44.416,44.422,44.415,44.415
"P116",44.606,0,0,0,0,0,0,44.606,0,0,0
"P117",44.7533333333333,0,44.753,44.74,44.733,44.753,44.772,44.753,44.759,44.765,44.752
"P118",45.0895555555556,45.064,45.071,45.077,45.071,45.103,45.083,45.103,0,45.122,45.102
"P119",45.16525,0,45.153,45.153,0,45.172,45.166,45.179,45.128,45.192,45.179
"P120",45.225,45.242,0,0,0,0,0,0,45.198,0,0
"P121",45.3954,45.338,45.357,45.363,45.35,45.408,45.401,45.421,45.459,45.452,45.395
"P122",45.6156,45.605,45.605,45.605,45.611,45.618,45.611,45.612,45.637,45.631,45.611
"P123",45.9471,45.949,45.949,45.949,45.942,45.942,45.942,45.942,45.955,45.949,45.942
"P124",46.2194,46.235,46.222,46.216,46.228,46.216,46.203,46.21,46.222,46.216,46.216
"P125",46.5654285714286,46.521,46.547,46.528,46.553,46.572,46.604,0,0,0,46.623
"P126",46.763,0,0,0,0,0,0,46.744,46.712,46.833,0
"P127",47.07,0,0,0,0,47.075,47.068,0,47.062,0,47.075
"P128",47.3505,47.361,47.355,47.348,47.367,47.342,47.336,47.342,47.348,47.348,47.348
"P129",47.5784,47.59,47.584,47.571,47.609,47.571,47.565,47.565,47.571,47.571,47.577
"P130",47.6318,0,0,0,0,47.628,47.628,47.628,47.634,47.641,0
"P131",47.885,0,0,0,0,0,47.883,0,47.883,47.889,0
"P132",48.2052857142857,0,48.213,0,0,48.194,48.207,48.201,48.201,48.201,48.22
"P133",48.4681428571429,0,0,48.5,0,48.481,48.462,48.462,48.462,48.468,48.442
